,0-media,0-std,0-min,0-25,0-mediana,0-75,0-max,1-media,1-std,1-min,1-25,1-mediana,1-75,1-max,2-media,2-std,2-min,2-25,2-mediana,2-75,2-max,3-media,3-std,3-min,3-25,3-mediana,3-75,3-max,4-media,4-std,4-min,4-25,4-mediana,4-75,4-max,5-media,5-std,5-min,5-25,5-mediana,5-75,5-max,6-media,6-std,6-min,6-25,6-mediana,6-75,6-max,7-media,7-std,7-min,7-25,7-mediana,7-75,7-max,8-media,8-std,8-min,8-25,8-mediana,8-75,8-max,9-media,9-std,9-min,9-25,9-mediana,9-75,9-max,10-media,10-std,10-min,10-25,10-mediana,10-75,10-max,11-media,11-std,11-min,11-25,11-mediana,11-75,11-max,12-media,12-std,12-min,12-25,12-mediana,12-75,12-max,13-media,13-std,13-min,13-25,13-mediana,13-75,13-max,14-media,14-std,14-min,14-25,14-mediana,14-75,14-max,15-media,15-std,15-min,15-25,15-mediana,15-75,15-max,Target,Position_right,Position_top
Cheez-100_50-right-3,1060.455,1781.291676865457,0.0,0.0,0.0,1502.0,5708.0,1.625,15.183402592492708,0.0,0.0,0.0,0.0,232.0,6.4825,44.947139030393956,0.0,0.0,0.0,0.0,479.0,5.64,35.93987460281615,0.0,0.0,0.0,0.0,407.0,98.115,157.6954546460992,0.0,0.0,0.0,211.0,882.0,13.875,118.11669339320909,0.0,0.0,0.0,0.0,1739.0,7.435,56.82987649252239,0.0,0.0,0.0,0.0,611.0,8.54,65.24615737828235,0.0,0.0,0.0,0.0,869.0,27.3025,39.91521080847157,0.0,0.0,0.0,62.0,179.0,1.06,8.020112562413585,0.0,0.0,0.0,0.0,94.0,1.985,11.409654927468626,0.0,0.0,0.0,0.0,83.0,1.245,10.092304569761147,0.0,0.0,0.0,0.0,125.0,3.0675,18.606543267919296,0.0,0.0,0.0,0.0,137.0,3.9125,17.6952719780155,0.0,0.0,0.0,0.0,111.0,13.79,56.09990104486017,0.0,0.0,0.0,0.0,306.0,3.0375,16.128434820974974,0.0,0.0,0.0,0.0,111.0,Cheez,1,0
Cheez-100_50-right-4,1517.0125,2626.908986699902,0.0,0.0,0.0,1228.5,8009.0,1.725,10.982755907252743,0.0,0.0,0.0,0.0,105.0,7.085,38.214245988783254,0.0,0.0,0.0,0.0,348.0,4.8925,29.547819341189083,0.0,0.0,0.0,0.0,279.0,95.3025,161.69796403381716,0.0,0.0,0.0,132.0,525.0,29.775,246.58655010306106,0.0,0.0,0.0,0.0,2852.0,4.8375,39.66692268930212,0.0,0.0,0.0,0.0,435.0,5.2875,42.67960538171407,0.0,0.0,0.0,0.0,468.0,25.4325,37.16582691769682,0.0,0.0,0.0,54.5,211.0,1.81,11.382565924146673,0.0,0.0,0.0,0.0,94.0,1.4675,9.035654452138258,0.0,0.0,0.0,0.0,83.0,2.4175,13.991160609040643,0.0,0.0,0.0,0.0,94.0,3.02,17.77708248431489,0.0,0.0,0.0,0.0,137.0,3.935,18.62587132745106,0.0,0.0,0.0,0.0,111.0,10.1125,47.97362311768424,0.0,0.0,0.0,0.0,320.0,1.1775,9.830441888302818,0.0,0.0,0.0,0.0,105.0,Cheez,1,0
Cheez-100_50-right-5,1465.23,2376.36973657557,0.0,0.0,0.0,2659.25,7125.0,1.3725,10.997322241856255,0.0,0.0,0.0,0.0,132.0,6.63,39.954022447989246,0.0,0.0,0.0,0.0,479.0,2.38,18.77343080687836,0.0,0.0,0.0,0.0,185.0,91.3775,157.21578164658467,0.0,0.0,0.0,165.0,769.0,40.9575,286.43999436125006,0.0,0.0,0.0,0.0,2650.0,10.88,76.10766414332694,0.0,0.0,0.0,0.0,761.0,12.8525,85.1278015706421,0.0,0.0,0.0,0.0,850.0,50.8075,71.61775758674935,0.0,0.0,0.0,115.0,287.0,3.065,16.458979921311123,0.0,0.0,0.0,0.0,189.0,1.555,10.385404014353638,0.0,0.0,0.0,0.0,94.0,1.915,11.427345955600133,0.0,0.0,0.0,0.0,94.0,3.4625,19.175318141155653,0.0,0.0,0.0,0.0,144.0,5.4875,21.68306324829542,0.0,0.0,0.0,0.0,215.0,12.3575,54.518670263205955,0.0,0.0,0.0,0.0,306.0,2.8625,14.791740354223641,0.0,0.0,0.0,0.0,111.0,Cheez,1,0
Cheez-100_50-right-6,909.3225,1699.4271402464676,0.0,0.0,0.0,730.25,5737.0,1.7025,12.03999157986032,0.0,0.0,0.0,0.0,141.0,5.8875,30.34009140751793,0.0,0.0,0.0,0.0,236.0,6.6975,34.053709512752604,0.0,0.0,0.0,0.0,232.0,44.11,96.02778889780582,0.0,0.0,0.0,87.0,806.0,30.7125,156.3192377924424,0.0,0.0,0.0,0.0,1235.0,6.4025,50.54882246285194,0.0,0.0,0.0,0.0,626.0,11.32,75.15172689391592,0.0,0.0,0.0,0.0,1019.0,41.3875,58.11101072661816,0.0,0.0,0.0,115.0,243.0,1.7825,10.678965047522876,0.0,0.0,0.0,0.0,83.0,2.44,14.210956273083369,0.0,0.0,0.0,0.0,104.0,2.665,13.645448716575467,0.0,0.0,0.0,0.0,94.0,2.155,15.96364839801477,0.0,0.0,0.0,0.0,137.0,3.355,16.1442114675748,0.0,0.0,0.0,0.0,105.0,11.27,51.30206481845127,0.0,0.0,0.0,0.0,292.0,1.925,12.414696400508296,0.0,0.0,0.0,0.0,105.0,Cheez,1,0
Cheez-100_50-right-7,1748.7,2784.465387418986,0.0,0.0,0.0,3621.75,8514.0,3.1675,16.63057074963599,0.0,0.0,0.0,0.0,132.0,3.025,19.456123118880594,0.0,0.0,0.0,0.0,218.0,5.4325,32.92621726235836,0.0,0.0,0.0,0.0,375.0,3.095,15.57328781064172,0.0,0.0,0.0,0.0,98.0,20.4175,97.40077242981565,0.0,0.0,0.0,0.0,673.0,9.6,63.40971518584368,0.0,0.0,0.0,0.0,686.0,3.3825,31.62231999006211,0.0,0.0,0.0,0.0,540.0,42.3725,58.22175861902279,0.0,0.0,0.0,115.0,254.0,2.015,11.838502877304224,0.0,0.0,0.0,0.0,83.0,1.295,9.924424946883043,0.0,0.0,0.0,0.0,83.0,1.705,10.946576810110525,0.0,0.0,0.0,0.0,83.0,1.8975,14.568032216351035,0.0,0.0,0.0,0.0,137.0,2.4775,14.355999811104768,0.0,0.0,0.0,0.0,111.0,5.715,35.275624718041726,0.0,0.0,0.0,0.0,292.0,2.2425,14.639141193636268,0.0,0.0,0.0,0.0,111.0,Cheez,1,0
Cheez-100_50-right-8,831.3425,1552.014214011903,0.0,0.0,0.0,761.0,5593.0,3.015,16.115490920820587,0.0,0.0,0.0,0.0,141.0,5.6775,36.1676477062235,0.0,0.0,0.0,0.0,460.0,2.9225,22.907605499578143,0.0,0.0,0.0,0.0,263.0,3.1975,33.81489481765107,0.0,0.0,0.0,0.0,633.0,86.865,252.68525157973798,0.0,0.0,0.0,0.0,1403.0,6.0725,42.97341071897922,0.0,0.0,0.0,0.0,581.0,6.065,47.49415766735212,0.0,0.0,0.0,0.0,813.0,34.38,49.54424467535162,0.0,0.0,0.0,72.0,222.0,1.835,11.437868555492887,0.0,0.0,0.0,0.0,94.0,1.7825,10.904699672037886,0.0,0.0,0.0,0.0,94.0,1.7075,10.85525380116561,0.0,0.0,0.0,0.0,94.0,3.1875,18.853008608282124,0.0,0.0,0.0,0.0,137.0,1.7325,12.317884129328313,0.0,0.0,0.0,0.0,111.0,15.9725,60.454682741815525,0.0,0.0,0.0,0.0,306.0,1.4775,10.89178917481294,0.0,0.0,0.0,0.0,111.0,Cheez,1,0
Cheez-100_50-right-9,1839.76,2952.0829624084863,0.0,0.0,0.0,3645.0,8295.0,0.8475,8.34045272326817,0.0,0.0,0.0,0.0,105.0,3.985,27.540260344622943,0.0,0.0,0.0,0.0,310.0,3.42,24.82133854403876,0.0,0.0,0.0,0.0,279.0,3.9175,27.621242302180782,0.0,0.0,0.0,0.0,441.0,7.0325,46.63215455397577,0.0,0.0,0.0,0.0,759.0,5.85,59.60246332229206,0.0,0.0,0.0,0.0,914.0,7.225,68.51456040484177,0.0,0.0,0.0,0.0,795.0,523.3,740.6232625583664,0.0,0.0,0.0,1315.0,1949.0,2.1475,12.359718863143295,0.0,0.0,0.0,0.0,83.0,2.7175,14.205004368982374,0.0,0.0,0.0,0.0,94.0,1.8325,10.64460957633397,0.0,0.0,0.0,0.0,83.0,2.1,13.850255374354608,0.0,0.0,0.0,0.0,137.0,4.9675,20.271996160240384,0.0,0.0,0.0,0.0,105.0,13.4,51.12258597716381,0.0,0.0,0.0,0.0,306.0,1.4125,8.676725052928093,0.0,0.0,0.0,0.0,82.0,Cheez,1,0
Cheez-100_50-top-0,2366.255,3644.883491160647,0.0,0.0,0.0,3885.5,10375.0,3.215,17.900694460142898,0.0,0.0,0.0,0.0,141.0,3.3575,26.756016234894076,0.0,0.0,0.0,0.0,273.0,4.7675,27.639705625561174,0.0,0.0,0.0,0.0,200.0,30.4225,72.18716270847383,0.0,0.0,0.0,0.0,360.0,2.7075,14.167170343397759,0.0,0.0,0.0,0.0,115.0,3.845,24.793704734997075,0.0,0.0,0.0,0.0,221.0,4.695,32.42793398068472,0.0,0.0,0.0,0.0,344.0,132.49,292.49478267951514,0.0,0.0,0.0,21.0,1115.0,2.355,15.533583151153083,0.0,0.0,0.0,0.0,118.0,2.975,19.931697278229326,0.0,0.0,0.0,0.0,158.0,0.84,6.1276643736983,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_50-top-1,1140.39,1722.2677953201623,0.0,0.0,0.0,2415.0,4954.0,3.0275,17.728154512131674,0.0,0.0,0.0,0.0,159.0,1.1725,13.35153183180272,0.0,0.0,0.0,0.0,199.0,2.1525,19.445682816514896,0.0,0.0,0.0,0.0,263.0,239.81,311.34580360679075,0.0,0.0,0.0,539.0,1010.0,2.6325,13.697316706654831,0.0,0.0,0.0,0.0,86.0,3.0425,20.46699632570672,0.0,0.0,0.0,0.0,235.0,6.5175,34.69270316481836,0.0,0.0,0.0,0.0,292.0,1181.43,1473.3745064275001,0.0,0.0,0.0,2896.0,3682.0,0.8825,8.353030980812667,0.0,0.0,0.0,0.0,118.0,2.97,18.915167429796668,0.0,0.0,0.0,0.0,158.0,1.11,9.604087475684622,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_50-top-2,809.975,1324.2214677364361,0.0,0.0,0.0,1521.0,8080.0,1.4125,10.960276588994804,0.0,0.0,0.0,0.0,105.0,3.625,26.771274303244304,0.0,0.0,0.0,0.0,236.0,15.02,161.16923840647033,0.0,0.0,0.0,0.0,2640.0,1085.0425,4945.185552744366,0.0,0.0,0.0,648.0,40093.0,2.745,14.40168379879946,0.0,0.0,0.0,0.0,93.0,4.5975,25.04122903591349,0.0,0.0,0.0,0.0,179.0,4.6475,31.583413745343144,0.0,0.0,0.0,0.0,309.0,1131.5325,1542.0613125530751,0.0,0.0,0.0,3093.5,4242.0,2.465,15.848555668955399,0.0,0.0,0.0,0.0,118.0,3.065,22.592073376488027,0.0,0.0,0.0,0.0,301.0,3.0975,17.38760523446147,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_50-top-3,5279.3925,6422.9606161126285,0.0,0.0,0.0,12789.0,15263.0,3.54,19.380852499542456,0.0,0.0,0.0,0.0,150.0,4.4875,29.601697501789523,0.0,0.0,0.0,0.0,236.0,9.7225,39.605580399065744,0.0,0.0,0.0,0.0,200.0,170.31,224.79221015053218,0.0,0.0,0.0,395.0,719.0,1.3825,9.347707893229257,0.0,0.0,0.0,0.0,86.0,6.765,33.53896137068884,0.0,0.0,0.0,0.0,249.0,1.58,18.778983613707975,0.0,0.0,0.0,0.0,292.0,1486.75,1820.6428117893693,0.0,0.0,0.0,3725.0,4367.0,4.0175,20.994143920326096,0.0,0.0,0.0,0.0,208.0,1.6525,13.401333257654187,0.0,0.0,0.0,0.0,176.0,1.26,10.293555908095218,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_50-top-4,1174.285,1644.1658911036518,0.0,0.0,0.0,2446.75,5395.0,3.08,17.78015564715593,0.0,0.0,0.0,0.0,186.0,3.665,25.374444448651317,0.0,0.0,0.0,0.0,218.0,3.9575,25.457137670916296,0.0,0.0,0.0,0.0,185.0,83.08,119.57822116691418,0.0,0.0,0.0,165.0,395.0,1.88,12.677040996267657,0.0,0.0,0.0,0.0,115.0,3.815,26.06432711331092,0.0,0.0,0.0,0.0,263.0,4.2275,30.250512019527953,0.0,0.0,0.0,0.0,292.0,1291.66,1603.7072712717388,0.0,0.0,0.0,3076.25,4304.0,2.465,15.803580540331216,0.0,0.0,0.0,0.0,118.0,5.6925,27.942259543942843,0.0,0.0,0.0,0.0,158.0,3.0,15.538455812034746,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_50-top-5,1052.7375,1684.182656854022,0.0,0.0,0.0,1741.75,5311.0,1.62,13.465098298209766,0.0,0.0,0.0,0.0,159.0,2.89,19.12373376154495,0.0,0.0,0.0,0.0,218.0,4.76,26.70111934799914,0.0,0.0,0.0,0.0,185.0,165.765,261.3603026369658,0.0,0.0,0.0,279.0,1221.0,0.8175,8.099889769973059,0.0,0.0,0.0,0.0,122.0,6.3975,34.249628997496714,0.0,0.0,0.0,0.0,235.0,2.255,20.865002896349175,0.0,0.0,0.0,0.0,274.0,575.65,828.3363206755953,0.0,0.0,0.0,1026.25,2625.0,1.805,14.154959632775897,0.0,0.0,0.0,0.0,148.0,2.5925,23.17367021488121,0.0,0.0,0.0,0.0,319.0,1.8925,13.146597518589807,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_50-top-6,1114.5925,1611.621558108525,0.0,0.0,0.0,2605.0,5395.0,1.835,13.069614073494156,0.0,0.0,0.0,0.0,114.0,4.3525,28.891088266159166,0.0,0.0,0.0,0.0,218.0,4.2725,26.923883123653074,0.0,0.0,0.0,0.0,216.0,62.485,85.72123482691245,0.0,0.0,0.0,121.0,513.0,1.6575,12.022126374164873,0.0,0.0,0.0,0.0,122.0,4.2625,27.61566867996507,0.0,0.0,0.0,0.0,235.0,2.765,21.879134267395436,0.0,0.0,0.0,0.0,205.0,198.2375,441.15264959463184,0.0,0.0,0.0,87.0,1945.0,2.5725,15.701627192467198,0.0,0.0,0.0,0.0,118.0,2.405,18.29269065305379,0.0,0.0,0.0,0.0,193.0,0.84,8.194037810450867,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_50-top-7,942.66,1483.6436788577396,0.0,0.0,0.0,1942.75,4428.0,3.6775,19.756626850534868,0.0,0.0,0.0,0.0,186.0,3.9475,27.892467048382635,0.0,0.0,0.0,0.0,310.0,4.84,27.207812529798137,0.0,0.0,0.0,0.0,248.0,78.64,106.1836749791617,0.0,0.0,0.0,154.0,395.0,1.1475,7.930509201209931,0.0,0.0,0.0,0.0,86.0,3.47,25.10257852535374,0.0,0.0,0.0,0.0,263.0,5.5975,35.83379194787237,0.0,0.0,0.0,0.0,292.0,257.6125,450.83174299841687,0.0,0.0,0.0,441.0,1900.0,3.17,18.743115026650536,0.0,0.0,0.0,0.0,163.0,3.15,21.00787535824749,0.0,0.0,0.0,0.0,193.0,2.1025,13.770113791635277,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_50-top-8,875.2025,1366.8991805976498,0.0,0.0,0.0,1987.0,4403.0,3.0825,17.50118345443432,0.0,0.0,0.0,0.0,150.0,4.4125,33.56342656459395,0.0,0.0,0.0,0.0,479.0,1.57,14.59787123561271,0.0,0.0,0.0,0.0,185.0,102.0725,137.37139255493122,0.0,0.0,0.0,199.0,548.0,1.1575,9.555677431660392,0.0,0.0,0.0,0.0,107.0,4.78,28.59020986720151,0.0,0.0,0.0,0.0,235.0,7.5525,39.8174687894898,0.0,0.0,0.0,0.0,292.0,253.49,430.59354023513794,0.0,0.0,0.0,430.0,1453.0,1.3625,10.209145919272741,0.0,0.0,0.0,0.0,118.0,4.205,25.70349488149043,0.0,0.0,0.0,0.0,229.0,2.28,14.03188635168002,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_50-top-9,781.8575,1196.4143535821454,0.0,0.0,0.0,1659.75,3687.0,3.14,15.757574460626998,0.0,0.0,0.0,0.0,105.0,4.9325,29.16778776935964,0.0,0.0,0.0,0.0,273.0,1.38,12.92800965284136,0.0,0.0,0.0,0.0,154.0,196.765,265.79263361728624,0.0,0.0,0.0,386.0,1036.0,1.7275,12.221975513952666,0.0,0.0,0.0,0.0,122.0,4.29,27.247053139044326,0.0,0.0,0.0,0.0,249.0,2.47,21.42022794961643,0.0,0.0,0.0,0.0,257.0,207.405,346.79140223867734,0.0,0.0,0.0,409.0,1181.0,1.105,11.033963289075276,0.0,0.0,0.0,0.0,118.0,1.8325,14.909566784593709,0.0,0.0,0.0,0.0,158.0,2.1375,15.050744367473625,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_814-right-0,656.5325,1446.1886661459312,0.0,0.0,0.0,0.0,5883.0,2.095,13.320080192733473,0.0,0.0,0.0,0.0,114.0,0.765,7.336165436266457,0.0,0.0,0.0,0.0,90.0,3.5775,23.795684066664215,0.0,0.0,0.0,0.0,216.0,1038.5675,3274.603626045926,0.0,0.0,0.0,0.0,18769.0,1.5,11.414935474180275,0.0,0.0,0.0,0.0,119.0,5.405,18.8930766648701,0.0,0.0,0.0,0.0,129.0,3.1725,16.191607831231554,0.0,0.0,0.0,0.0,179.0,566.1125,1915.9519237912814,0.0,0.0,0.0,0.0,10444.0,2.055,13.005762170055993,0.0,0.0,0.0,0.0,118.0,2.405,15.307245159922331,0.0,0.0,0.0,0.0,140.0,0.87,7.13093441029365,0.0,0.0,0.0,0.0,96.0,7.5075,30.820361458800797,0.0,0.0,0.0,0.0,151.0,6.11,24.738489893393115,0.0,0.0,0.0,0.0,116.0,10.505,49.62309041924857,0.0,0.0,0.0,0.0,334.0,11.945,26.008712151304678,0.0,0.0,0.0,5.0,174.0,Cheez,1,0
Cheez-100_814-right-1,88.1225,338.7590467028969,0.0,0.0,0.0,0.0,2312.0,1.8325,12.376282749142256,0.0,0.0,0.0,0.0,114.0,5.7475,31.600081592325022,0.0,0.0,0.0,0.0,236.0,1.6075,13.294747818175106,0.0,0.0,0.0,0.0,154.0,613.06,2286.5613491460404,0.0,0.0,0.0,0.0,17386.0,3.305,17.136397383587315,0.0,0.0,0.0,0.0,169.0,6.0325,22.2348243141406,0.0,0.0,0.0,0.0,200.0,2.5275,13.973094222661915,0.0,0.0,0.0,0.0,109.0,220.55,1016.3662052419398,0.0,0.0,0.0,0.0,8647.0,2.76,16.55725692535539,0.0,0.0,0.0,0.0,133.0,7.255,29.538301459847787,0.0,0.0,0.0,0.0,193.0,1.05,8.147604472887538,0.0,0.0,0.0,0.0,84.0,12.15,38.089427815053895,0.0,0.0,0.0,0.0,151.0,6.7075,25.939914063157836,0.0,0.0,0.0,0.0,116.0,13.6575,59.23472017267267,0.0,0.0,0.0,0.0,306.0,2.585,15.218138992201464,0.0,0.0,0.0,0.0,111.0,Cheez,1,0
Cheez-100_814-right-2,422.785,1101.6989903955673,0.0,0.0,0.0,0.0,7027.0,2.2525,14.97562744238895,0.0,0.0,0.0,0.0,141.0,2.4825,19.23263969985822,0.0,0.0,0.0,0.0,236.0,162.135,474.6957149896868,0.0,0.0,0.0,0.0,3310.0,952.3525,3090.695359909042,0.0,0.0,0.0,0.0,18371.0,1.48,11.71206776484496,0.0,0.0,0.0,0.0,119.0,3.7325,16.120192158845196,0.0,0.0,0.0,0.0,149.0,3.3475,15.094414434412268,0.0,0.0,0.0,0.0,149.0,511.0475,1782.879454173507,0.0,0.0,0.0,0.0,10162.0,2.6875,18.050190225255793,0.0,0.0,0.0,0.0,269.0,5.675,25.727595065798038,0.0,0.0,0.0,0.0,176.0,2.8525,15.224493645665715,0.0,0.0,0.0,0.0,133.0,9.7125,34.85760282832618,0.0,0.0,0.0,0.0,151.0,4.0775,19.811049643315833,0.0,0.0,0.0,0.0,116.0,10.6175,46.92244113914067,0.0,0.0,0.0,0.0,306.0,6.865,19.60299642074333,0.0,0.0,0.0,0.0,122.0,Cheez,1,0
Cheez-100_814-right-3,429.73,1095.5878256942842,0.0,0.0,0.0,0.0,5593.0,1.5675,12.153176250777285,0.0,0.0,0.0,0.0,123.0,3.4375,23.247520551221125,0.0,0.0,0.0,0.0,236.0,3.72,23.21775744234641,0.0,0.0,0.0,0.0,200.0,968.1825,2749.403768437536,0.0,0.0,0.0,0.0,20570.0,2.11,13.237294471011857,0.0,0.0,0.0,0.0,129.0,3.835,13.954195567457067,0.0,0.0,0.0,0.0,119.0,2.5825,11.76410554177387,0.0,0.0,0.0,0.0,119.0,311.5925,1324.4884713430256,0.0,0.0,0.0,0.0,9432.0,421.3025,2557.85507064021,0.0,0.0,0.0,0.0,17212.0,1.87,13.190073734167703,0.0,0.0,0.0,0.0,140.0,1.8,12.119703711110734,0.0,0.0,0.0,0.0,108.0,8.565,32.73943266349968,0.0,0.0,0.0,0.0,151.0,3.54,18.503631019404178,0.0,0.0,0.0,0.0,116.0,11.15,53.11808852284513,0.0,0.0,0.0,0.0,306.0,4.5025,20.277893780924966,0.0,0.0,0.0,0.0,116.0,Cheez,1,0
Cheez-100_814-right-4,388.625,1059.7365064168457,0.0,0.0,0.0,0.0,5395.0,1.545,10.415574178299526,0.0,0.0,0.0,0.0,114.0,3.935,24.631230557911394,0.0,0.0,0.0,0.0,218.0,31.36,248.28632795953345,0.0,0.0,0.0,0.0,3959.0,1041.9125,3072.71179893951,0.0,0.0,0.0,0.0,23138.0,2.4575,13.637012650690233,0.0,0.0,0.0,0.0,129.0,4.115,16.974897432890227,0.0,0.0,0.0,0.0,159.0,3.455,15.210567985651195,0.0,0.0,0.0,0.0,119.0,275.705,1268.2673132742198,0.0,0.0,0.0,0.0,8890.0,327.07,1719.1170185326228,0.0,0.0,0.0,0.0,11084.0,7.725,26.159705665417064,0.0,0.0,0.0,0.0,140.0,1.9525,12.66456559872903,0.0,0.0,0.0,0.0,145.0,11.4225,59.209318119112716,0.0,0.0,0.0,0.0,793.0,6.4825,24.890329749474827,0.0,0.0,0.0,0.0,116.0,11.155,50.71904997212763,0.0,0.0,0.0,0.0,306.0,5.165,18.29863040467016,0.0,0.0,0.0,0.0,133.0,Cheez,1,0
Cheez-100_814-right-5,624.2675,1505.468060487041,0.0,0.0,0.0,0.0,5255.0,2.6875,15.117579063522527,0.0,0.0,0.0,0.0,114.0,5.47,28.24692588681364,0.0,0.0,0.0,0.0,292.0,41.2575,228.99935142075861,0.0,0.0,0.0,0.0,2557.0,1384.3425,3470.2370767161638,0.0,0.0,0.0,0.0,16954.0,0.7125,6.922763565836337,0.0,0.0,0.0,0.0,89.0,2.6925,10.283351206200924,0.0,0.0,0.0,0.0,109.0,2.275,11.010333492180141,0.0,0.0,0.0,0.0,119.0,573.885,2105.7294539203826,0.0,0.0,0.0,0.0,11835.0,1.685,11.873636051467464,0.0,0.0,0.0,0.0,118.0,3.0075,16.85192607035483,0.0,0.0,0.0,0.0,140.0,1.41,9.41240582734542,0.0,0.0,0.0,0.0,84.0,6.1425,32.85667506749909,0.0,0.0,0.0,0.0,372.0,8.4325,27.939972241793253,0.0,0.0,0.0,0.0,116.0,8.5125,44.86046139130308,0.0,0.0,0.0,0.0,306.0,10.745,26.056040915120384,0.0,0.0,0.0,0.0,168.0,Cheez,1,0
Cheez-100_814-right-6,229.555,727.7535331329343,0.0,0.0,0.0,0.0,4326.0,1.6575,11.62855330123652,0.0,0.0,0.0,0.0,114.0,1.54,15.859767670947774,0.0,0.0,0.0,0.0,236.0,4.06,23.097513672354786,0.0,0.0,0.0,0.0,216.0,746.5425,2329.8868524150366,0.0,0.0,0.0,0.0,21802.0,1.8125,11.505794279623311,0.0,0.0,0.0,0.0,119.0,5.085,17.235150158977614,0.0,0.0,0.0,0.0,139.0,3.2875,16.10678163963769,0.0,0.0,0.0,0.0,149.0,231.185,1180.6906057648475,0.0,0.0,0.0,0.0,9212.0,636.525,3293.5007335782193,0.0,0.0,0.0,0.0,19221.0,4.975,20.985001804905263,0.0,0.0,0.0,0.0,193.0,0.9,7.687505730788274,0.0,0.0,0.0,0.0,96.0,5.85,27.590316488032062,0.0,0.0,0.0,0.0,151.0,4.5175,20.567382838905562,0.0,0.0,0.0,0.0,116.0,12.955,57.7536725388897,0.0,0.0,0.0,0.0,306.0,3.1025,16.53512987702619,0.0,0.0,0.0,0.0,111.0,Cheez,1,0
Cheez-100_814-right-7,376.8525,998.4446404251661,0.0,0.0,0.0,0.0,3568.0,1.63,10.443695559635827,0.0,0.0,0.0,0.0,114.0,3.4375,24.38786611789685,0.0,0.0,0.0,0.0,218.0,36.0975,181.20957554561838,0.0,0.0,0.0,0.0,2172.0,735.62,2853.768754798583,0.0,0.0,0.0,0.0,23462.0,3.6675,16.510251808708617,0.0,0.0,0.0,0.0,119.0,4.8775,16.168985248304814,0.0,0.0,0.0,0.0,129.0,2.46,13.53408025396635,0.0,0.0,0.0,0.0,119.0,384.195,1302.1307916147232,0.0,0.0,0.0,0.0,9285.0,2.3175,15.284165270633727,0.0,0.0,0.0,0.0,133.0,3.885,19.308906226120676,0.0,0.0,0.0,0.0,140.0,2.3125,12.10459196406642,0.0,0.0,0.0,0.0,133.0,36.5525,97.92579280245856,0.0,0.0,0.0,0.0,548.0,6.46,25.216722780119998,0.0,0.0,0.0,0.0,116.0,8.57,44.702694855213124,0.0,0.0,0.0,0.0,334.0,28.0975,69.53287024033773,0.0,0.0,0.0,5.0,316.0,Cheez,1,0
