,media0,media1,media2,media3,media4,media5,media6,media7,media8,media9,media10,media11,media12,media13,media14,media15,std0,std1,std2,std3,std4,std5,std6,std7,std8,std9,std10,std11,std12,std13,std14,std15,750,751,752,753,754,755,756,757,758,759,7510,7511,7512,7513,7514,7515,max0,max1,max2,max3,max4,max5,max6,max7,max8,max9,max10,max11,max12,max13,max14,max15,media-pos0,media-pos1,media-pos2,media-pos3,media-pos4,media-pos5,media-pos6,media-pos7,std-pos0,std-pos1,std-pos2,std-pos3,std-pos4,std-pos5,std-pos6,std-pos7,75-pos0,75-pos1,75-pos2,75-pos3,75-pos4,75-pos5,75-pos6,75-pos7,max-pos0,max-pos1,max-pos2,max-pos3,max-pos4,max-pos5,max-pos6,max-pos7,Target,Position_right,Position_top
Cheez-100_50-right-5,1465.23,1.3725,6.63,2.38,91.3775,40.9575,10.88,12.8525,50.8075,3.065,1.555,1.915,3.4625,5.4875,12.3575,2.8625,2376.36973657557,10.997322241856255,39.954022447989246,18.77343080687836,157.21578164658467,286.43999436125006,76.10766414332694,85.1278015706421,71.61775758674935,16.458979921311123,10.385404014353638,11.427345955600133,19.175318141155653,21.68306324829542,54.518670263205955,14.791740354223641,2659.25,0.0,0.0,0.0,165.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7125.0,132.0,479.0,185.0,769.0,2650.0,761.0,850.0,287.0,189.0,94.0,94.0,144.0,215.0,306.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-100_50-right-6,909.3225,1.7025,5.8875,6.6975,44.11,30.7125,6.4025,11.32,41.3875,1.7825,2.44,2.665,2.155,3.355,11.27,1.925,1699.4271402464676,12.03999157986032,30.34009140751793,34.053709512752604,96.02778889780582,156.3192377924424,50.54882246285194,75.15172689391592,58.11101072661816,10.678965047522876,14.210956273083369,13.645448716575467,15.96364839801477,16.1442114675748,51.30206481845127,12.414696400508296,730.25,0.0,0.0,0.0,87.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5737.0,141.0,236.0,232.0,806.0,1235.0,626.0,1019.0,243.0,83.0,104.0,94.0,137.0,105.0,292.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-100_50-right-7,1748.7,3.1675,3.025,5.4325,3.095,20.4175,9.6,3.3825,42.3725,2.015,1.295,1.705,1.8975,2.4775,5.715,2.2425,2784.465387418986,16.63057074963599,19.456123118880594,32.92621726235836,15.57328781064172,97.40077242981565,63.40971518584368,31.62231999006211,58.22175861902279,11.838502877304224,9.924424946883043,10.946576810110525,14.568032216351035,14.355999811104768,35.275624718041726,14.639141193636268,3621.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8514.0,132.0,218.0,375.0,98.0,673.0,686.0,540.0,254.0,83.0,83.0,83.0,137.0,111.0,292.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-100_50-right-8,831.3425,3.015,5.6775,2.9225,3.1975,86.865,6.0725,6.065,34.38,1.835,1.7825,1.7075,3.1875,1.7325,15.9725,1.4775,1552.014214011903,16.115490920820587,36.1676477062235,22.907605499578143,33.81489481765107,252.68525157973798,42.97341071897922,47.49415766735212,49.54424467535162,11.437868555492887,10.904699672037886,10.85525380116561,18.853008608282124,12.317884129328313,60.454682741815525,10.89178917481294,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,141.0,460.0,263.0,633.0,1403.0,581.0,813.0,222.0,94.0,94.0,94.0,137.0,111.0,306.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-100_50-right-9,1839.76,0.8475,3.985,3.42,3.9175,7.0325,5.85,7.225,523.3,2.1475,2.7175,1.8325,2.1,4.9675,13.4,1.4125,2952.0829624084863,8.34045272326817,27.540260344622943,24.82133854403876,27.621242302180782,46.63215455397577,59.60246332229206,68.51456040484177,740.6232625583664,12.359718863143295,14.205004368982374,10.64460957633397,13.850255374354608,20.271996160240384,51.12258597716381,8.676725052928093,3645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8295.0,105.0,310.0,279.0,441.0,759.0,914.0,795.0,1949.0,83.0,94.0,83.0,137.0,105.0,306.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-100_50-top-0,2366.255,3.215,3.3575,4.7675,30.4225,2.7075,3.845,4.695,132.49,2.355,2.975,0.84,0.0,0.0,0.0,0.0,3644.883491160647,17.900694460142898,26.756016234894076,27.639705625561174,72.18716270847383,14.167170343397759,24.793704734997075,32.42793398068472,292.49478267951514,15.533583151153083,19.931697278229326,6.1276643736983,0.0,0.0,0.0,0.0,3885.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10375.0,141.0,273.0,200.0,360.0,115.0,221.0,344.0,1115.0,118.0,158.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_50-top-1,1140.39,3.0275,1.1725,2.1525,239.81,2.6325,3.0425,6.5175,1181.43,0.8825,2.97,1.11,0.0,0.0,0.0,0.0,1722.2677953201623,17.728154512131674,13.35153183180272,19.445682816514896,311.34580360679075,13.697316706654831,20.46699632570672,34.69270316481836,1473.3745064275001,8.353030980812667,18.915167429796668,9.604087475684622,0.0,0.0,0.0,0.0,2415.0,0.0,0.0,0.0,539.0,0.0,0.0,0.0,2896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4954.0,159.0,199.0,263.0,1010.0,86.0,235.0,292.0,3682.0,118.0,158.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_50-top-2,809.975,1.4125,3.625,15.02,1085.0425,2.745,4.5975,4.6475,1131.5325,2.465,3.065,3.0975,0.0,0.0,0.0,0.0,1324.2214677364361,10.960276588994804,26.771274303244304,161.16923840647033,4945.185552744366,14.40168379879946,25.04122903591349,31.583413745343144,1542.0613125530751,15.848555668955399,22.592073376488027,17.38760523446147,0.0,0.0,0.0,0.0,1521.0,0.0,0.0,0.0,648.0,0.0,0.0,0.0,3093.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8080.0,105.0,236.0,2640.0,40093.0,93.0,179.0,309.0,4242.0,118.0,301.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_50-top-3,5279.3925,3.54,4.4875,9.7225,170.31,1.3825,6.765,1.58,1486.75,4.0175,1.6525,1.26,0.0,0.0,0.0,0.0,6422.9606161126285,19.380852499542456,29.601697501789523,39.605580399065744,224.79221015053218,9.347707893229257,33.53896137068884,18.778983613707975,1820.6428117893693,20.994143920326096,13.401333257654187,10.293555908095218,0.0,0.0,0.0,0.0,12789.0,0.0,0.0,0.0,395.0,0.0,0.0,0.0,3725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15263.0,150.0,236.0,200.0,719.0,86.0,249.0,292.0,4367.0,208.0,176.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_50-top-4,1174.285,3.08,3.665,3.9575,83.08,1.88,3.815,4.2275,1291.66,2.465,5.6925,3.0,0.0,0.0,0.0,0.0,1644.1658911036518,17.78015564715593,25.374444448651317,25.457137670916296,119.57822116691418,12.677040996267657,26.06432711331092,30.250512019527953,1603.7072712717388,15.803580540331216,27.942259543942843,15.538455812034746,0.0,0.0,0.0,0.0,2446.75,0.0,0.0,0.0,165.0,0.0,0.0,0.0,3076.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5395.0,186.0,218.0,185.0,395.0,115.0,263.0,292.0,4304.0,118.0,158.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_50-top-5,1052.7375,1.62,2.89,4.76,165.765,0.8175,6.3975,2.255,575.65,1.805,2.5925,1.8925,0.0,0.0,0.0,0.0,1684.182656854022,13.465098298209766,19.12373376154495,26.70111934799914,261.3603026369658,8.099889769973059,34.249628997496714,20.865002896349175,828.3363206755953,14.154959632775897,23.17367021488121,13.146597518589807,0.0,0.0,0.0,0.0,1741.75,0.0,0.0,0.0,279.0,0.0,0.0,0.0,1026.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5311.0,159.0,218.0,185.0,1221.0,122.0,235.0,274.0,2625.0,148.0,319.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_50-top-6,1114.5925,1.835,4.3525,4.2725,62.485,1.6575,4.2625,2.765,198.2375,2.5725,2.405,0.84,0.0,0.0,0.0,0.0,1611.621558108525,13.069614073494156,28.891088266159166,26.923883123653074,85.72123482691245,12.022126374164873,27.61566867996507,21.879134267395436,441.15264959463184,15.701627192467198,18.29269065305379,8.194037810450867,0.0,0.0,0.0,0.0,2605.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5395.0,114.0,218.0,216.0,513.0,122.0,235.0,205.0,1945.0,118.0,193.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_50-top-7,942.66,3.6775,3.9475,4.84,78.64,1.1475,3.47,5.5975,257.6125,3.17,3.15,2.1025,0.0,0.0,0.0,0.0,1483.6436788577396,19.756626850534868,27.892467048382635,27.207812529798137,106.1836749791617,7.930509201209931,25.10257852535374,35.83379194787237,450.83174299841687,18.743115026650536,21.00787535824749,13.770113791635277,0.0,0.0,0.0,0.0,1942.75,0.0,0.0,0.0,154.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4428.0,186.0,310.0,248.0,395.0,86.0,263.0,292.0,1900.0,163.0,193.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_50-top-8,875.2025,3.0825,4.4125,1.57,102.0725,1.1575,4.78,7.5525,253.49,1.3625,4.205,2.28,0.0,0.0,0.0,0.0,1366.8991805976498,17.50118345443432,33.56342656459395,14.59787123561271,137.37139255493122,9.555677431660392,28.59020986720151,39.8174687894898,430.59354023513794,10.209145919272741,25.70349488149043,14.03188635168002,0.0,0.0,0.0,0.0,1987.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4403.0,150.0,479.0,185.0,548.0,107.0,235.0,292.0,1453.0,118.0,229.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_50-top-9,781.8575,3.14,4.9325,1.38,196.765,1.7275,4.29,2.47,207.405,1.105,1.8325,2.1375,0.0,0.0,0.0,0.0,1196.4143535821454,15.757574460626998,29.16778776935964,12.92800965284136,265.79263361728624,12.221975513952666,27.247053139044326,21.42022794961643,346.79140223867734,11.033963289075276,14.909566784593709,15.050744367473625,0.0,0.0,0.0,0.0,1659.75,0.0,0.0,0.0,386.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3687.0,105.0,273.0,154.0,1036.0,122.0,249.0,257.0,1181.0,118.0,158.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-100_814-right-0,656.5325,2.095,0.765,3.5775,1038.5675,1.5,5.405,3.1725,566.1125,2.055,2.405,0.87,7.5075,6.11,10.505,11.945,1446.1886661459312,13.320080192733473,7.336165436266457,23.795684066664215,3274.603626045926,11.414935474180275,18.8930766648701,16.191607831231554,1915.9519237912814,13.005762170055993,15.307245159922331,7.13093441029365,30.820361458800797,24.738489893393115,49.62309041924857,26.008712151304678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5883.0,114.0,90.0,216.0,18769.0,119.0,129.0,179.0,10444.0,118.0,140.0,96.0,151.0,116.0,334.0,174.0,-18.0,4.72,-17.73,5.87,-18.155,6.62,1.1225,0.75,10.538389066184436,8.258153106586802,10.871641157324538,9.728551371064846,9.784698555118364,13.007443405984846,0.8510608152642176,0.7026623199230189,-2.75,11.25,-1.75,16.0,-4.0,14.0,1.0,1.0,7.0,34.0,8.0,42.0,3.0,72.0,5.0,6.0,Cheez,1,0
Cheez-100_814-right-1,88.1225,1.8325,5.7475,1.6075,613.06,3.305,6.0325,2.5275,220.55,2.76,7.255,1.05,12.15,6.7075,13.6575,2.585,338.7590467028969,12.376282749142256,31.600081592325022,13.294747818175106,2286.5613491460404,17.136397383587315,22.2348243141406,13.973094222661915,1016.3662052419398,16.55725692535539,29.538301459847787,8.147604472887538,38.089427815053895,25.939914063157836,59.23472017267267,15.218138992201464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2312.0,114.0,236.0,154.0,17386.0,169.0,200.0,109.0,8647.0,133.0,193.0,84.0,151.0,116.0,306.0,111.0,-17.3725,5.4,-17.5675,7.9425,-17.8425,10.0475,1.0975,0.725,11.392683038557792,12.755459787321136,11.063292224156989,16.09166080984334,10.383266553006251,20.30704764879725,0.8659494333115699,0.600229697051936,-1.75,6.0,-0.75,14.0,-3.0,17.0,1.0,1.0,9.0,66.0,4.0,85.0,4.0,86.0,5.0,6.0,Cheez,1,0
Cheez-100_814-right-2,422.785,2.2525,2.4825,162.135,952.3525,1.48,3.7325,3.3475,511.0475,2.6875,5.675,2.8525,9.7125,4.0775,10.6175,6.865,1101.6989903955673,14.97562744238895,19.23263969985822,474.6957149896868,3090.695359909042,11.71206776484496,16.120192158845196,15.094414434412268,1782.879454173507,18.050190225255793,25.727595065798038,15.224493645665715,34.85760282832618,19.811049643315833,46.92244113914067,19.60299642074333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7027.0,141.0,236.0,3310.0,18371.0,119.0,149.0,149.0,10162.0,269.0,176.0,133.0,151.0,116.0,306.0,122.0,-17.735,5.0975,-18.1,7.5975,-17.875,9.5275,1.0725,0.7525,11.002837410309034,10.6367685818891,10.274185964985566,13.757130527507423,10.642958065828195,19.284812774807865,0.8117209972913175,0.6981850800576037,-4.0,10.0,-4.0,16.25,-3.0,18.0,1.0,1.0,7.0,56.0,4.0,66.0,5.0,87.0,5.0,6.0,Cheez,1,0
Cheez-100_814-right-3,429.73,1.5675,3.4375,3.72,968.1825,2.11,3.835,2.5825,311.5925,421.3025,1.87,1.8,8.565,3.54,11.15,4.5025,1095.5878256942842,12.153176250777285,23.247520551221125,23.21775744234641,2749.403768437536,13.237294471011857,13.954195567457067,11.76410554177387,1324.4884713430256,2557.85507064021,13.190073734167703,12.119703711110734,32.73943266349968,18.503631019404178,53.11808852284513,20.277893780924966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,123.0,236.0,200.0,20570.0,129.0,119.0,119.0,9432.0,17212.0,140.0,108.0,151.0,116.0,306.0,116.0,-17.4875,6.6825,-17.5775,8.365,-17.945,9.7275,1.0875,0.68,11.182014011051823,14.144853691887771,11.096703827695771,16.379330914387353,10.235667894334437,20.12276217729853,0.8133249619520694,0.6883200281503383,-2.75,11.0,-2.25,17.0,-4.0,16.0,1.0,1.0,8.0,71.0,7.0,85.0,4.0,86.0,5.0,6.0,Cheez,1,0
Cheez-100_814-right-4,388.625,1.545,3.935,31.36,1041.9125,2.4575,4.115,3.455,275.705,327.07,7.725,1.9525,11.4225,6.4825,11.155,5.165,1059.7365064168457,10.415574178299526,24.631230557911394,248.28632795953345,3072.71179893951,13.637012650690233,16.974897432890227,15.210567985651195,1268.2673132742198,1719.1170185326228,26.159705665417064,12.66456559872903,59.209318119112716,24.890329749474827,50.71904997212763,18.29863040467016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5395.0,114.0,218.0,3959.0,23138.0,129.0,159.0,119.0,8890.0,11084.0,140.0,145.0,793.0,116.0,306.0,133.0,-17.325,8.35,-17.5375,8.8725,-17.8725,10.15,1.1075,0.69,11.287510564196271,17.337068230733088,11.06954972334896,17.007774832761253,10.348379881189873,21.060064477334105,0.9154446171767037,0.6745647441016812,-4.25,13.25,-1.0,18.25,-4.0,16.0,1.0,1.0,6.0,83.0,5.0,85.0,4.0,86.0,5.0,6.0,Cheez,1,0
Cheez-100_814-right-5,624.2675,2.6875,5.47,41.2575,1384.3425,0.7125,2.6925,2.275,573.885,1.685,3.0075,1.41,6.1425,8.4325,8.5125,10.745,1505.468060487041,15.117579063522527,28.24692588681364,228.99935142075861,3470.2370767161638,6.922763565836337,10.283351206200924,11.010333492180141,2105.7294539203826,11.873636051467464,16.85192607035483,9.41240582734542,32.85667506749909,27.939972241793253,44.86046139130308,26.056040915120384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5255.0,114.0,292.0,2557.0,16954.0,89.0,109.0,119.0,11835.0,118.0,140.0,84.0,372.0,116.0,306.0,168.0,-17.735,5.6875,-17.935,8.04,-17.8625,8.9025,1.065,0.7075,11.009896436791482,10.798442464037247,10.672184115000203,14.435003405204718,10.332982146995406,18.865916377209977,0.7824996897194428,0.6731095312820596,-4.25,12.0,-4.0,19.25,-4.0,15.0,1.0,1.0,8.0,52.0,3.0,71.0,4.0,86.0,5.0,6.0,Cheez,1,0
Cheez-100_814-right-6,229.555,1.6575,1.54,4.06,746.5425,1.8125,5.085,3.2875,231.185,636.525,4.975,0.9,5.85,4.5175,12.955,3.1025,727.7535331329343,11.62855330123652,15.859767670947774,23.097513672354786,2329.8868524150366,11.505794279623311,17.235150158977614,16.10678163963769,1180.6906057648475,3293.5007335782193,20.985001804905263,7.687505730788274,27.590316488032062,20.567382838905562,57.7536725388897,16.53512987702619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4326.0,114.0,236.0,216.0,21802.0,119.0,139.0,149.0,9212.0,19221.0,193.0,96.0,151.0,116.0,306.0,111.0,-17.54,7.02,-17.6175,9.1025,-17.6675,10.27,1.12,0.8125,11.407837081023178,14.51400153649934,11.028384146928827,17.789692990373013,10.69757163318468,21.39981261483082,0.9395781061433159,1.009897759037653,-1.0,12.0,-3.0,17.0,-3.0,16.0,1.0,1.0,6.0,71.0,4.0,85.0,5.0,87.0,5.0,9.0,Cheez,1,0
Cheez-100_814-right-7,376.8525,1.63,3.4375,36.0975,735.62,3.6675,4.8775,2.46,384.195,2.3175,3.885,2.3125,36.5525,6.46,8.57,28.0975,998.4446404251661,10.443695559635827,24.38786611789685,181.20957554561838,2853.768754798583,16.510251808708617,16.168985248304814,13.53408025396635,1302.1307916147232,15.284165270633727,19.308906226120676,12.10459196406642,97.92579280245856,25.216722780119998,44.702694855213124,69.53287024033773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3568.0,114.0,218.0,2172.0,23462.0,119.0,129.0,119.0,9285.0,133.0,140.0,133.0,548.0,116.0,334.0,316.0,-17.5375,6.4925,-17.9475,9.94,-17.935,9.4225,1.0975,0.7675,11.320732804375833,12.952000987258158,10.305836667809126,18.373086997413825,10.200534410296392,19.974269005542325,0.842477400543219,0.8748469253858833,-2.75,13.0,-3.0,21.0,-4.0,14.0,1.0,1.0,8.0,60.0,4.0,85.0,4.0,86.0,5.0,6.0,Cheez,1,0
Cheez-100_814-right-8,283.2,1.6825,4.6575,3.215,700.125,2.06,3.3025,1.925,595.97,287.2075,3.1375,2.25,8.7075,3.72,10.355,4.8275,791.8122831387055,11.063348858728302,26.88227735590126,21.7232253890453,2143.479259922824,12.26672659896011,11.387060930793547,12.690429168519215,1850.7030254259669,1658.1972136758538,16.407822382581532,13.147228759710176,33.458940441811905,18.907547126633368,52.30045237180771,21.534672019733513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4505.0,105.0,255.0,216.0,15543.0,139.0,119.0,149.0,11162.0,12784.0,140.0,96.0,151.0,111.0,334.0,111.0,-17.365,6.815,-17.7525,8.6125,-18.2225,9.69,1.095,0.73,11.283175533745458,13.775346654026388,10.797114798404385,15.547238833257346,10.166927253326628,20.20121587447211,0.8140218540969106,0.6309478885734064,-1.0,12.0,-2.0,20.0,-5.0,16.0,1.0,1.0,8.0,66.0,4.0,74.0,4.0,86.0,5.0,6.0,Cheez,1,0
Cheez-100_814-right-9,360.73,2.6375,4.715,3.7575,914.7575,2.4625,3.3775,1.7025,331.73,0.51,2.095,1.65,6.9625,4.8975,11.7475,3.635,1005.2277548884107,14.764690445786506,30.012007204469015,24.1369047140043,2438.319946006169,14.782418390903006,13.718070469037727,11.356558559077842,1322.4931748761367,6.043692210796871,14.124792011687543,9.97025651814411,29.54510750010871,21.921184721611123,55.09880615630102,18.135020607407032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5117.0,114.0,310.0,200.0,15417.0,139.0,129.0,119.0,9139.0,103.0,176.0,96.0,151.0,116.0,334.0,111.0,-17.62,7.4625,-17.675,8.8,-17.9,9.3025,1.045,0.7775,11.429443575744514,15.2850474463966,10.899144617054015,16.63555994358447,10.334990569670962,19.741715530323177,0.7343863480966129,0.7512687680882003,-0.75,13.25,-4.5,19.0,-4.0,15.0,1.0,1.0,7.0,75.0,4.0,84.0,4.0,86.0,6.0,6.0,Cheez,1,0
Cheez-100_814-top-0,27.925,1.7875,3.0775,2.3025,165.055,22.0425,19.88,18.2875,223.36,802.9625,13.6325,2.9475,10.17,4.24,11.71,3.3075,81.31651316481317,13.26696554177776,22.506506856400367,17.81064404656348,519.6589367087361,52.702557743735994,46.87236014287544,45.12705365053138,633.2605171700742,3813.0820622072365,58.705692565533994,17.425811056517418,35.21101587710504,21.06315601597692,53.00268021785025,17.592802804735673,0.0,0.0,0.0,0.0,39.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,150.0,273.0,185.0,3142.0,408.0,324.0,334.0,3662.0,21068.0,373.0,145.0,151.0,151.0,320.0,111.0,-17.2325,5.0425,-17.455,6.02,-17.5025,11.63,1.1725,0.775,11.107740476633388,12.917152387989232,11.215947069760926,12.756033512712483,10.753794865535912,22.603548416178157,1.0490447976462534,0.7555143976209387,0.0,4.0,-2.5,9.0,-2.0,21.0,1.0,1.0,7.0,64.0,7.0,66.0,5.0,86.0,5.0,6.0,Cheez,0,1
Cheez-100_814-top-1,356.0925,2.4,2.9025,1.6475,509.145,15.915,19.7925,14.6225,108.48,413.965,9.475,2.5525,7.215,6.565,14.1,3.605,1176.4262517294287,16.218433771019935,24.483701166429597,16.0620115267581,1404.3151628700157,37.68551804973216,43.5826003283242,39.24283366086516,509.6582909497664,2050.535644618159,47.25067131639115,13.467765051734546,30.28202896431303,25.47534608489882,58.29150666583821,18.142680815356922,0.0,0.0,0.0,0.0,59.0,0.0,11.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9041.0,186.0,255.0,200.0,6492.0,189.0,313.0,282.0,4037.0,12145.0,319.0,121.0,151.0,116.0,306.0,111.0,-17.44,7.045,-17.7625,8.9075,-17.5725,10.3875,1.155,0.765,10.846682733250328,14.190715839593857,10.595837540419204,16.42355859557714,10.638735850713354,21.451404397534475,0.9608762709215201,0.8132825901423025,-1.75,13.25,-4.0,19.25,-2.0,16.0,1.0,1.0,8.0,66.0,6.0,78.0,5.0,86.0,5.0,6.0,Cheez,0,1
