,media-pos0,media-pos1,media-pos2,media-pos3,media-pos4,media-pos5,media-pos6,media-pos7,std-pos0,std-pos1,std-pos2,std-pos3,std-pos4,std-pos5,std-pos6,std-pos7,75-pos0,75-pos1,75-pos2,75-pos3,75-pos4,75-pos5,75-pos6,75-pos7,max-pos0,max-pos1,max-pos2,max-pos3,max-pos4,max-pos5,max-pos6,max-pos7,Target,Position_right,Position_top
Cheez-150_432-top-4,-15.525,5.975,-14.8475,8.2975,-15.5875,6.0225,0.9525,0.035,10.498567750509071,7.811011763011586,11.754559452391167,10.69509028201023,10.376247396099552,7.504183878958631,0.44241731736762757,0.4051980548560754,-2.0,14.0,0.0,21.0,-3.0,15.0,1.0,0.0,1.0,21.0,0.0,25.0,0.0,17.0,5.0,5.0,Cheez,0,1
Cheez-150_432-top-5,-15.2875,6.28,-14.7625,9.37,-15.72,5.95,0.9425,0.03,10.661567253022692,8.061269140177346,11.65937160036029,12.14751023924375,10.171541211958344,7.396232868942754,0.3931668863234211,0.3597548594491028,-2.0,16.0,0.0,25.0,-3.0,15.0,1.0,0.0,2.0,20.0,0.0,27.0,-1.0,17.0,5.0,5.0,Cheez,0,1
Cheez-150_432-top-6,-15.1725,6.34,-14.8125,9.4625,-15.84,6.0025,0.95,0.01,10.800433656475137,8.171372486969465,11.723734842046563,12.186873819142896,9.973870624692033,7.4435212616025686,0.38453826101632993,0.19999999999999973,-1.0,16.0,0.0,25.0,-3.0,15.0,1.0,0.0,2.0,22.0,1.0,27.0,-2.0,17.0,5.0,4.0,Cheez,0,1
Cheez-150_432-top-7,-15.7425,7.065,-14.86,10.0575,-15.975,6.0975,0.965,0.0425,10.19146007184393,9.102907905215085,11.661706070347378,12.978455011526458,9.867258076836087,7.574392537079374,0.4841083579692071,0.4256132241147519,-4.0,18.0,0.0,26.0,-4.0,16.0,1.0,0.0,2.0,22.0,0.0,29.0,-1.0,18.0,5.0,5.0,Cheez,0,1
Cheez-150_432-top-8,-14.8875,5.84,-15.065,9.42,-15.96,6.4325,0.9475,0.08,11.254621718434757,7.527686574433522,11.439095561632938,12.0923182393205,9.817553712725804,7.984976102556335,0.5003695376274053,0.5869081298484516,-1.0,15.0,-1.0,24.0,-4.0,16.0,1.0,0.0,2.0,19.0,1.0,27.0,-2.0,18.0,5.0,5.0,Cheez,0,1
Cheez-150_432-top-9,-14.9225,5.6075,-14.8825,9.62,-16.8325,6.2125,0.9225,0.0975,11.240211280223384,7.339490039170781,11.82278051465666,12.571623375114047,9.161838897292904,7.706869230325234,0.28582861121215297,0.6395438145481621,-1.0,14.0,0.0,25.0,-6.0,16.0,1.0,0.0,0.0,19.0,1.0,29.0,-2.0,18.0,2.0,5.0,Cheez,0,1
Cheez-150_50-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-150_50-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-150_50-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-150_50-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-150_50-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-150_50-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-150_50-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-150_50-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-150_50-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-150_50-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-150_50-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_50-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_50-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_50-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_50-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_50-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_50-top-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_50-top-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_50-top-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_50-top-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-150_814-right-0,-18.13,6.1925,-18.57,8.1575,-18.2575,7.5925,1.145,0.55,10.470299323314437,11.444995130354352,9.6718126480898,13.980569894910206,9.820504034862283,15.253133742691402,0.8977694441989815,0.6809252145938436,-3.75,15.25,-5.0,20.0,-4.0,16.0,1.0,1.0,5.0,57.0,4.0,67.0,4.0,82.0,5.0,7.0,Cheez,1,0
Cheez-150_814-right-1,-17.76,9.9875,-17.805,10.4825,-18.2075,9.9425,1.0275,0.6375,10.925466330383314,19.913405108306247,10.732658099216879,19.741682522572894,10.019251831757195,20.807608829777518,0.5267232132329036,0.4813241447619545,-3.0,20.0,-3.0,22.0,-6.0,15.0,1.0,1.0,6.0,86.0,6.0,86.0,4.0,87.0,5.0,1.0,Cheez,1,0
Cheez-150_814-right-2,-15.5125,8.99,-15.92,9.71,-16.845,5.5175,1.0825,0.7025,11.082956444870556,11.486502921839728,12.120472955361643,11.96301317438568,8.972303526767323,6.879171552820353,0.8646170578016645,0.6929604863114263,-2.0,23.0,-1.0,25.0,-6.0,14.0,1.0,1.0,1.0,29.0,2.0,28.0,-3.0,16.0,5.0,6.0,Cheez,1,0
Cheez-150_814-right-3,-15.06,7.8725,-15.9675,9.6275,-16.82,5.44,1.1525,0.7275,11.569183853565235,10.24786761852512,12.246075275333004,11.946150846616867,9.057189503607677,6.777997722988109,0.9958529297261262,0.8092471516050893,-1.0,20.0,-1.0,24.0,-7.0,14.0,1.0,1.0,3.0,26.0,3.0,29.0,-3.0,17.0,5.0,6.0,Cheez,1,0
Cheez-150_814-right-4,-14.9475,7.85,-15.6925,9.4075,-16.745,5.49,1.1875,0.6025,11.62788730414496,10.104094805056672,12.439848001311749,11.516858896726946,9.105066203847231,6.852904914298105,1.034417129108215,0.6484944971100023,0.0,20.0,0.0,24.0,-6.0,14.0,1.0,1.0,2.0,24.0,3.0,28.0,-3.0,16.0,5.0,6.0,Cheez,1,0
Cheez-150_814-right-5,-14.9,7.235,-15.7525,9.7425,-16.5,5.4625,1.1325,0.7575,11.623155525110274,9.398169447952661,11.079853411894636,12.104647867658127,9.3997813657718,6.807676173792178,0.9809942018483867,1.0985037670922129,0.0,19.0,-1.0,24.0,-5.0,14.0,1.0,1.0,2.0,23.0,2.0,30.0,-3.0,17.0,6.0,13.0,Cheez,1,0
Cheez-150_814-right-6,-14.695,5.2775,-15.6,8.4975,-16.1575,5.675,1.1575,0.6675,11.944607952874371,6.855507911293241,12.335737759257219,10.521728025929445,9.810877996778304,7.073858472164275,0.964374821836654,0.6805156161025256,0.0,12.0,0.0,21.0,-4.0,14.0,1.0,1.0,2.0,18.0,2.0,25.0,-2.0,16.0,5.0,6.0,Cheez,1,0
Cheez-150_814-right-7,-15.1075,7.2575,-16.53,10.0425,-16.7325,5.7325,1.0725,0.7025,11.315522363811382,9.439754560655318,11.27861329217762,12.478982581351113,9.290949796457863,7.165494017252306,0.7898121663695522,0.6519634889910941,-1.0,18.0,-3.0,26.0,-5.0,14.0,1.0,1.0,2.0,24.0,2.0,30.0,-3.0,17.0,5.0,6.0,Cheez,1,0
Cheez-150_814-right-8,-14.8475,6.1175,-16.7775,10.5525,-16.6825,5.65,1.1675,0.7275,11.779479363928273,7.934171124230415,11.047992537006248,13.066525129022166,9.533304962539043,7.045679811772972,1.020807950684386,0.7967627169161886,0.0,15.0,-4.0,27.0,-5.0,14.0,1.0,1.0,2.0,20.0,2.0,31.0,-3.0,17.0,6.0,6.0,Cheez,1,0
Cheez-150_814-right-9,-15.0425,6.97,-16.085,8.97,-16.84,6.1125,1.11,0.7425,11.345152045580736,9.018449483015052,12.18560616029145,11.12355310069402,9.105585055228165,7.619053003600854,0.888748944706427,0.8649068792502684,-1.0,17.0,-1.0,23.0,-7.0,16.0,1.0,1.0,2.0,22.0,3.0,27.0,-3.0,18.0,5.0,6.0,Cheez,1,0
Cheez-150_814-top-0,-17.2725,7.09,-17.515,8.1425,-17.3825,11.115,1.19,0.1,11.247199317216834,18.279284192124152,11.060769709491938,10.47910888662028,11.017242978946387,22.69094472319472,0.7485323986840524,0.6527366719491632,-0.75,5.0,-2.0,11.0,-1.75,17.0,1.0,0.0,9.0,86.0,4.0,61.0,5.0,86.0,6.0,5.0,Cheez,0,1
Cheez-150_814-top-1,-17.66,10.95,-17.52,7.8175,-17.7275,11.32,1.01,0.0675,10.582740002707785,21.65536624529919,10.774266194506085,13.464859816377125,10.496126209870619,23.33858014764987,0.6449339885787253,0.503564985116706,-5.0,19.0,-2.0,17.0,-3.0,15.0,1.0,0.0,4.0,86.0,6.0,70.0,4.0,87.0,6.0,5.0,Cheez,0,1
Cheez-150_814-top-2,-17.6075,10.8975,-17.465,8.66,-17.9475,11.0675,0.9675,0.025,10.664086957005111,21.943924747713844,10.862723964541564,13.695009427087621,10.12279215694129,22.837289643160545,0.30277538263674414,0.3234757973615589,-2.0,19.0,-1.0,22.0,-5.75,16.0,1.0,0.0,7.0,86.0,7.0,68.0,4.0,87.0,5.0,5.0,Cheez,0,1
Cheez-150_814-top-3,-17.64,9.97,-17.7975,12.255,-18.0125,10.2225,1.045,0.0375,10.588943020231723,19.17990542025239,10.866079004513614,8.778817922150768,10.015393853218601,21.64102188716603,0.695834365103615,0.3827007966406327,-2.0,21.0,-1.75,17.25,-5.0,14.0,1.0,0.0,7.0,86.0,5.0,41.0,5.0,86.0,6.0,5.0,Cheez,0,1
Cheez-150_814-top-4,-17.31,6.6575,-17.2925,6.78,-17.35,11.1825,1.04,0.055,11.13052656229183,17.088306507616476,11.175606435357073,17.430610012662576,11.061346367357297,22.56750816576869,0.6398621405406331,0.7438806328907722,-0.75,4.0,0.0,3.0,-1.0,18.0,1.0,0.0,8.0,85.0,6.0,85.0,6.0,87.0,6.0,13.0,Cheez,0,1
Cheez-150_814-top-5,-17.63,9.855,-17.51,11.4825,-17.8775,10.92,1.0325,0.035,10.548282593112505,19.80896166905311,11.057375995677024,21.711706271572982,10.198653100417483,22.62627833245996,0.5807641237357456,0.4051980548560785,-3.75,18.0,-1.75,23.0,-5.0,16.0,1.0,0.0,7.0,85.0,6.0,85.0,5.0,86.0,6.0,5.0,Cheez,0,1
Cheez-150_814-top-6,-17.575,11.15,-17.34,11.375,-17.955,10.35,0.9725,0.035,10.610883663970945,21.43071835527363,11.041021710014162,21.71700822202009,10.05812555719562,21.71315621650164,0.35645673441355163,0.37965160126866976,-2.75,23.0,-1.0,23.0,-5.0,15.0,1.0,0.0,5.0,86.0,6.0,85.0,4.0,87.0,5.0,5.0,Cheez,0,1
Cheez-150_814-top-7,-17.52,10.7975,-17.4025,11.615,-17.9125,11.3575,0.955,0.0375,10.771241763269845,21.367215271793786,11.129022040545447,22.286284373532094,10.194835969799978,23.283793319137654,0.35818394624601907,0.4080563993649123,-2.0,19.0,-1.0,20.0,-5.75,16.0,1.0,0.0,6.0,86.0,6.0,86.0,4.0,86.0,5.0,5.0,Cheez,0,1
Cheez-150_814-top-8,-17.665,10.3975,-17.4575,10.66,-17.8075,10.56,0.9575,0.0575,10.564886040209196,20.465007576048407,10.997525069037595,20.872074855460212,10.348098937924444,21.850859253707085,0.3821765262847897,0.47408400004402595,-2.75,20.0,-1.75,19.0,-4.0,16.0,1.0,0.0,7.0,86.0,6.0,86.0,4.0,86.0,6.0,5.0,Cheez,0,1
Cheez-150_814-top-9,-17.5025,10.895,-17.3475,12.3125,-17.825,11.3925,0.9825,0.04,10.79914568931492,21.95013658819907,11.086659948878001,23.18347531257819,10.353858264066576,23.563883067377464,0.4772453854095765,0.39849340330951954,-3.0,19.0,-1.0,24.0,-4.0,15.0,1.0,0.0,6.0,86.0,4.0,85.0,4.0,86.0,6.0,4.0,Cheez,0,1
Cheez-50_432-right-0,-14.67,4.045,-14.555,4.145,-15.4775,7.1825,1.03,0.055,11.637425582381367,5.2780317399215395,12.905361128796885,5.577791174467265,11.039436881773725,9.027065610364996,0.6634760743637512,0.49758816802894623,0.0,11.0,2.0,11.0,-2.0,19.0,1.0,0.0,1.0,14.0,3.0,13.0,0.0,20.0,5.0,5.0,Cheez,1,0
Cheez-50_432-right-1,-16.9975,2.5125,-17.82,2.51,-17.645,6.52,1.01,0.035,11.795776558223244,5.932776613514515,12.399878728487751,6.26522406474451,11.385211134689312,13.194120358329114,0.4532256985593253,0.19716029126354956,0.0,2.0,-1.75,4.0,-2.0,13.0,1.0,0.0,8.0,33.0,7.0,32.0,6.0,68.0,5.0,2.0,Cheez,1,0
Cheez-50_432-right-2,-14.605,2.6775,-14.205,1.74,-15.5075,7.8925,0.9925,0.0175,11.704548951814106,3.472555305661419,13.237486643301223,3.0116565521270675,11.035597163810541,9.904351781440615,0.45603032700454227,0.13128915456069926,0.0,7.0,2.0,4.0,-2.0,20.0,1.0,0.0,2.0,10.0,6.0,13.0,-1.0,21.0,5.0,1.0,Cheez,1,0
Cheez-50_432-right-3,-17.0825,2.2575,-17.5425,2.7175,-17.3975,7.0425,0.9475,0.035,12.112285597937944,5.041799590202807,12.470243027017617,6.067927414510606,11.282185649623921,14.966150403318098,0.3240467029058614,0.18400991582740014,0.0,1.0,-1.5,4.0,-0.75,11.0,1.0,0.0,9.0,25.0,6.0,28.0,6.0,76.0,5.0,1.0,Cheez,1,0
Cheez-50_432-right-4,-14.6075,2.2025,-14.495,2.58,-15.395,6.8825,1.0175,0.035,12.208647403728762,2.882232104595651,13.060106851685546,3.607094096298128,11.301916132704148,8.629592598787786,0.5318843882896582,0.19716029126354953,1.0,6.0,2.0,6.0,-1.0,18.0,1.0,0.0,3.0,8.0,3.0,9.0,0.0,19.0,5.0,2.0,Cheez,1,0
Cheez-50_432-right-5,-17.0425,2.385,-17.53,2.3025,-17.935,6.0,1.0125,0.04,12.039229683764923,6.21032974074016,12.488956525175315,5.071517966665955,11.376481698644778,12.402400931762385,0.48778950018550926,0.2618614682831906,0.0,2.0,-1.75,4.0,-2.25,11.0,1.0,0.0,7.0,35.0,9.0,25.0,4.0,63.0,5.0,4.0,Cheez,1,0
Cheez-50_432-right-6,-14.5525,2.7,-14.2425,2.7025,-15.3025,6.0825,0.99,0.0175,12.15861107644579,3.5022370223045978,13.407763200291331,3.955136091686284,11.284917685473811,7.622068851956161,0.33192685729915206,0.13128915456070012,0.0,7.0,2.0,6.0,-1.0,16.0,1.0,0.0,3.0,10.0,4.0,12.0,0.0,17.0,5.0,1.0,Cheez,1,0
Cheez-50_432-right-7,-14.25,2.12,-14.4125,2.6675,-15.2425,5.4625,1.0225,0.01,12.628189812671575,2.847080023753135,13.213775137463879,3.7392376891875347,11.830621401975929,6.887465914020307,0.48226049804014165,0.09962335082738027,2.0,6.0,2.0,7.0,0.0,14.0,1.0,0.0,3.0,7.0,4.0,9.0,0.0,16.0,5.0,1.0,Cheez,1,0
Cheez-50_432-right-8,-14.025,1.5025,-14.385,1.81,-14.7375,5.2925,1.045,0.025,12.60363057850391,2.072615034854946,13.368566543521858,2.8965280400363445,11.606695576498682,6.704798995789101,0.6701475541706494,0.3531100632833615,2.0,4.0,2.0,4.0,0.0,14.0,1.0,0.0,3.0,6.0,6.0,7.0,0.0,16.0,5.0,5.0,Cheez,1,0
Cheez-50_432-right-9,-14.01,2.1575,-14.3625,2.7375,-14.89,6.08,1.0075,0.07,12.56840530974695,2.8746046911403074,12.832098449847019,4.151708740224811,11.733801824777805,7.639666961209496,0.5641270675751408,0.3943205825270989,2.0,6.0,2.0,7.0,0.0,16.0,1.0,0.0,4.0,9.0,4.0,10.0,0.0,17.0,5.0,5.0,Cheez,1,0
Cheez-50_432-top-0,-16.8075,0.94,-16.9775,0.7825,-16.9675,7.21,1.035,0.0775,11.819038366965419,3.6351665835592217,11.845157793710277,2.73933452394651,11.657021881590001,15.813635815151317,0.7450925494649454,0.563282315911431,0.25,0.0,0.0,0.0,-1.75,10.0,1.0,0.0,5.0,22.0,5.0,13.0,4.0,77.0,6.0,5.0,Cheez,0,1
Cheez-50_432-top-1,-14.66,1.0875,-14.3525,0.395,-14.9975,8.2575,1.045,0.11,11.589875453713104,1.4782783964950157,11.948856920402969,0.640312423743284,11.161493677046893,10.284484445063399,0.757899087985284,0.692168869829395,0.0,2.25,1.0,1.0,-1.0,21.0,1.0,0.0,2.0,6.0,2.0,3.0,0.0,24.0,7.0,5.0,Cheez,0,1
Cheez-50_432-top-2,-17.07,1.2175,-17.02,1.1125,-17.2925,7.9625,0.9875,0.11,11.388342102325407,4.080664566987912,11.500009807122288,2.19131202044058,11.126609877605139,15.643141097890945,0.6191138869485435,0.6848888097379464,0.0,0.0,-1.0,2.0,-0.75,15.0,1.0,0.0,8.0,23.0,6.0,8.0,5.0,76.0,7.0,5.0,Cheez,0,1
Cheez-50_432-top-3,-17.4625,1.395,-17.3175,0.475,-17.5775,7.975,1.0125,0.0675,10.842855367998267,3.1109757996592116,11.007024130095283,1.7412509546926505,10.644352933524543,14.191118511644245,0.6545340227730109,0.5035649851167016,-1.0,2.0,0.0,0.0,-1.0,20.25,1.0,0.0,7.0,16.0,6.0,8.0,6.0,68.0,6.0,5.0,Cheez,0,1
Cheez-50_432-top-4,-14.6,0.7175,-14.6375,1.2875,-15.0425,8.0825,0.935,0.0575,11.578867623329872,1.0150218832906466,11.610905501571114,1.6976598222790173,11.132183412017538,10.083644851129419,0.419780345951449,0.45244393441006586,0.0,2.0,0.0,3.0,-1.0,21.0,1.0,0.0,2.0,5.0,2.0,4.0,0.0,23.0,5.0,4.0,Cheez,0,1
Cheez-50_432-top-5,-16.9575,1.68,-16.965,1.085,-17.2225,8.9875,1.015,0.085,11.579979861120723,5.321032179816824,11.585739008407097,2.3572582944316083,11.236933096425087,18.183066394554416,0.5836322184527174,0.5819119812177037,0.25,0.0,0.0,2.0,-1.5,14.0,1.0,0.0,6.0,30.0,5.0,10.0,4.0,86.0,5.0,5.0,Cheez,0,1
Cheez-50_432-top-6,-17.495,1.12,-17.3225,0.93,-17.7325,6.0475,0.955,0.0825,10.67214654038494,2.2187625533550097,10.999817439815597,2.199361948942501,10.370139499210255,10.048765494822014,0.32129905494222605,0.575779954836026,0.0,2.0,0.0,2.0,-1.0,19.25,1.0,0.0,5.0,12.0,6.0,15.0,6.0,42.0,5.0,6.0,Cheez,0,1
Cheez-50_432-top-7,-17.4125,2.3475,-17.3225,1.4625,-17.5025,9.45,0.985,0.04,11.185039406112567,5.145184745484149,11.25522963939818,3.094759698907993,10.764975871491124,17.6196944946618,0.5617507541378438,0.3857096444536519,0.0,3.25,-0.75,2.0,-1.75,20.0,1.0,0.0,9.0,29.0,7.0,14.0,5.0,82.0,5.0,5.0,Cheez,0,1
Cheez-50_432-top-8,-17.2475,2.3425,-17.29,1.405,-17.49,10.535,0.955,0.105,11.095676131811647,5.169332524307825,11.303997119479197,3.3201707538297827,10.78822805940138,20.684617678876812,0.49354225746105207,0.6595927960807343,0.0,3.0,0.0,2.0,-3.25,20.0,1.0,0.0,8.0,26.0,6.0,16.0,6.0,86.0,5.0,5.0,Cheez,0,1
Cheez-50_432-top-9,-17.2525,2.0425,-17.3,1.3675,-17.33,9.725,0.975,0.0675,11.154586759015858,5.151411101907155,11.26197496891646,3.2331992970176615,10.998796926690872,18.217961199752512,0.48987236842197796,0.5134225909445622,-1.0,2.0,-0.75,2.0,-2.5,20.0,1.0,0.0,8.0,27.0,7.0,15.0,6.0,84.0,5.0,5.0,Cheez,0,1
Cheez-50_50-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-50_50-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-50_50-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-50_50-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-50_50-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-50_50-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-50_50-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-50_50-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-50_50-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-50_50-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,1,0
Cheez-50_50-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
Cheez-50_50-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheez,0,1
